9700,74,2.89,0.16,Whitish,B,4
9698,75,2.9,0.15,Whitish,B,4
9702,73,2.88,0.14,Whitish,B,4
9701,74,2.89,0.13,Whitish,B,4
9699,75,2.9,0.12,Whitish,B,4
9697,73,2.88,0.11,Whitish,B,4
9703,74,2.89,0.1,Whitish,B,4
9696,75,2.9,0.09,Whitish,B,4
9695,73,2.88,0.08,Whitish,B,4
9704,74,2.89,0.07,Whitish,B,4
9694,75,2.9,0.06,Whitish,B,4
9705,73,2.88,0.05,Whitish,B,4
9693,74,2.89,0.04,Whitish,B,4
9706,75,2.9,0.03,Whitish,B,4
9692,73,2.88,0.02,Whitish,B,4
9707,74,2.89,0.01,Whitish,B,4
9691,75,2.9,0,Whitish,B,4
9708,73,2.88,-0.01,Whitish,B,4
9690,74,2.89,-0.02,Whitish,B,4
9709,75,2.9,-0.03,Whitish,B,4
5800,0.81,0.9,5.05,YellowWhite,F,4
5798,0.82,0.89,5.08,YellowWhite,F,4
5802,0.8,0.91,5.03,YellowWhite,F,4
5801,0.81,0.88,5.01,YellowWhite,F,4
5799,0.82,0.92,4.99,YellowWhite,F,4
5797,0.8,0.89,4.97,YellowWhite,F,4
5803,0.81,0.93,4.95,YellowWhite,F,4
5796,0.82,0.88,4.93,YellowWhite,F,4
5795,0.8,0.94,4.91,YellowWhite,F,4
5804,0.81,0.87,4.89,YellowWhite,F,4
5794,0.82,0.95,4.87,YellowWhite,F,4
5805,0.8,0.86,4.85,YellowWhite,F,4
5793,0.81,0.96,4.83,YellowWhite,F,4
5806,0.82,0.85,4.81,YellowWhite,F,4
5792,0.8,0.97,4.79,YellowWhite,F,4
5807,0.81,0.84,4.77,YellowWhite,F,4
5791,0.82,0.98,4.75,YellowWhite,F,4
5808,0.8,0.83,4.73,YellowWhite,F,4
5790,0.81,0.99,4.71,YellowWhite,F,4
5809,0.82,0.82,4.69,YellowWhite,F,4
8052,8.7,1.8,2.42,Whitish,A,4
8050,8.8,1.79,2.45,Whitish,A,4
8054,8.6,1.81,2.4,Whitish,A,4
8053,8.7,1.78,2.38,Whitish,A,4
8051,8.8,1.82,2.36,Whitish,A,4
8049,8.6,1.79,2.34,Whitish,A,4
8055,8.7,1.83,2.32,Whitish,A,4
8048,8.8,1.78,2.3,Whitish,A,4
8047,8.6,1.84,2.28,Whitish,A,4
8056,8.7,1.77,2.26,Whitish,A,4
8046,8.8,1.85,2.24,Whitish,A,4
8057,8.6,1.76,2.22,Whitish,A,4
8045,8.7,1.86,2.2,Whitish,A,4
8058,8.8,1.75,2.18,Whitish,A,4
8044,8.6,1.87,2.16,Whitish,A,4
8059,8.7,1.74,2.14,Whitish,A,4
8043,8.8,1.88,2.12,Whitish,A,4
8060,8.6,1.73,2.1,Whitish,A,4
8042,8.7,1.89,2.08,Whitish,A,4
8061,8.8,1.72,2.06,Whitish,A,4
6757,1.43,1.12,2.41,YellowWhite,F,4
6755,1.44,1.11,2.44,YellowWhite,F,4
6759,1.42,1.13,2.39,YellowWhite,F,4
6758,1.43,1.1,2.37,YellowWhite,F,4
6756,1.44,1.14,2.35,YellowWhite,F,4
6754,1.42,1.11,2.33,YellowWhite,F,4
6760,1.43,1.15,2.31,YellowWhite,F,4
6753,1.44,1.1,2.29,YellowWhite,F,4
6752,1.42,1.16,2.27,YellowWhite,F,4
6761,1.43,1.09,2.25,YellowWhite,F,4
6751,1.44,1.17,2.23,YellowWhite,F,4
6762,1.42,1.08,2.21,YellowWhite,F,4
6750,1.43,1.18,2.19,YellowWhite,F,4
6763,1.44,1.07,2.17,YellowWhite,F,4
6749,1.42,1.19,2.15,YellowWhite,F,4
6764,1.43,1.06,2.13,YellowWhite,F,4
6748,1.44,1.2,2.11,YellowWhite,F,4
6765,1.42,1.05,2.09,YellowWhite,F,4
6747,1.43,1.21,2.07,YellowWhite,F,4
6766,1.44,1.04,2.05,YellowWhite,F,4
6380,1.35,0.98,2.93,YellowWhite,F,4
6378,1.36,0.97,2.96,YellowWhite,F,4
6382,1.34,0.99,2.91,YellowWhite,F,4
6381,1.35,0.96,2.89,YellowWhite,F,4
6379,1.36,1,2.87,YellowWhite,F,4
6377,1.34,0.97,2.85,YellowWhite,F,4
6383,1.35,1.01,2.83,YellowWhite,F,4
6376,1.36,0.96,2.81,YellowWhite,F,4
6375,1.34,1.02,2.79,YellowWhite,F,4
6384,1.35,0.95,2.77,YellowWhite,F,4
6374,1.36,1.03,2.75,YellowWhite,F,4
6385,1.34,0.94,2.73,YellowWhite,F,4
6373,1.35,1.04,2.71,YellowWhite,F,4
6386,1.36,0.93,2.69,YellowWhite,F,4
6372,1.34,1.05,2.67,YellowWhite,F,4
6387,1.35,0.92,2.65,YellowWhite,F,4
6371,1.36,1.06,2.63,YellowWhite,F,4
6388,1.34,0.91,2.61,YellowWhite,F,4
6370,1.35,1.07,2.59,YellowWhite,F,4
6389,1.36,0.9,2.57,YellowWhite,F,4
5936,1.357,1.106,4.46,YellowWhite,F,4
5934,1.358,1.105,4.49,YellowWhite,F,4
5938,1.356,1.107,4.44,YellowWhite,F,4
5937,1.357,1.104,4.42,YellowWhite,F,4
5935,1.358,1.108,4.4,YellowWhite,F,4
5933,1.356,1.105,4.38,YellowWhite,F,4
5939,1.357,1.109,4.36,YellowWhite,F,4
5932,1.358,1.104,4.34,YellowWhite,F,4
5931,1.356,1.11,4.32,YellowWhite,F,4
5940,1.357,1.103,4.3,YellowWhite,F,4
5930,1.358,1.111,4.28,YellowWhite,F,4
5941,1.356,1.102,4.26,YellowWhite,F,4
5929,1.357,1.112,4.24,YellowWhite,F,4
5942,1.358,1.101,4.22,YellowWhite,F,4
5928,1.356,1.113,4.2,YellowWhite,F,4
5943,1.357,1.1,4.18,YellowWhite,F,4
5927,1.358,1.114,4.16,YellowWhite,F,4
5944,1.356,1.099,4.14,YellowWhite,F,4
5926,1.357,1.115,4.12,YellowWhite,F,4
5945,1.358,1.098,4.1,YellowWhite,F,4
5587,0.819,0.99,5.03,YellowWhite,F,4
5585,0.82,0.98,5.06,YellowWhite,F,4
5589,0.818,0.1,5.01,YellowWhite,F,4
5588,0.819,0.97,4.99,YellowWhite,F,4
5586,0.82,0.101,4.97,YellowWhite,F,4
5584,0.818,0.96,4.95,YellowWhite,F,4
5590,0.819,0.102,4.93,YellowWhite,F,4
5583,0.82,0.95,4.91,YellowWhite,F,4
5582,0.818,0.103,4.89,YellowWhite,F,4
5591,0.819,0.94,4.87,YellowWhite,F,4
5581,0.82,0.104,4.85,YellowWhite,F,4
5592,0.818,0.93,4.83,YellowWhite,F,4
5580,0.819,0.105,4.81,YellowWhite,F,4
5593,0.82,0.92,4.79,YellowWhite,F,4
5579,0.818,0.106,4.77,YellowWhite,F,4
5594,0.819,0.91,4.75,YellowWhite,F,4
5578,0.82,0.107,4.73,YellowWhite,F,4
5595,0.818,0.9,4.71,YellowWhite,F,4
5577,0.819,0.108,4.69,YellowWhite,F,4
5596,0.82,0.89,4.67,YellowWhite,F,4
3826,200000,19,-6.93,Red,M,5
3824,200100,19.1,-6.94,Red,M,5
3828,199900,18.9,-6.95,Red,M,5
3827,200000,19,-6.96,Red,M,5
3825,200100,19.1,-6.97,Red,M,5
3823,199900,18.9,-6.98,Red,M,5
3829,200000,19,-6.99,Red,M,5
3822,200100,19.1,-7,Red,M,5
3821,199900,18.9,-7.01,Red,M,5
3830,200000,19,-7.02,Red,M,5
3820,200100,19.1,-7.03,Red,M,5
3831,199900,18.9,-7.04,Red,M,5
3819,200000,19,-7.05,Red,M,5
3832,200100,19.1,-7.06,Red,M,5
3818,199900,18.9,-7.07,Red,M,5
3833,200000,19,-7.08,Red,M,5
3817,200100,19.1,-7.09,Red,M,5
3834,199900,18.9,-7.1,Red,M,5
3816,200000,19,-7.11,Red,M,5
3835,200100,19.1,-7.12,Red,M,5
3365,340000,23,-6.2,Red,M,5
3363,340100,23.1,-6.21,Red,M,5
3367,339900,22.9,-6.22,Red,M,5
3366,340000,23,-6.23,Red,M,5
3364,340100,23.1,-6.24,Red,M,5
3362,339900,22.9,-6.25,Red,M,5
3368,340000,23,-6.26,Red,M,5
3361,340100,23.1,-6.27,Red,M,5
3360,339900,22.9,-6.28,Red,M,5
3369,340000,23,-6.29,Red,M,5
3359,340100,23.1,-6.3,Red,M,5
3370,339900,22.9,-6.31,Red,M,5
3358,340000,23,-6.32,Red,M,5
3371,340100,23.1,-6.33,Red,M,5
3357,339900,22.9,-6.34,Red,M,5
3372,340000,23,-6.35,Red,M,5
3356,340100,23.1,-6.36,Red,M,5
3373,339900,22.9,-6.37,Red,M,5
3355,340000,23,-6.38,Red,M,5
3374,340100,23.1,-6.39,Red,M,5
3270,150000,88,-6.02,Red,M,5
3268,150100,88.1,-6.03,Red,M,5
3272,149900,87.9,-6.04,Red,M,5
3271,150000,88,-6.05,Red,M,5
3269,150100,88.1,-6.06,Red,M,5
3267,149900,87.9,-6.07,Red,M,5
3273,150000,88,-6.08,Red,M,5
3266,150100,88.1,-6.09,Red,M,5
3265,149900,87.9,-6.1,Red,M,5
3274,150000,88,-6.11,Red,M,5
3264,150100,88.1,-6.12,Red,M,5
3275,149900,87.9,-6.13,Red,M,5
3263,150000,88,-6.14,Red,M,5
3276,150100,88.1,-6.15,Red,M,5
3262,149900,87.9,-6.16,Red,M,5
3277,150000,88,-6.17,Red,M,5
3261,150100,88.1,-6.18,Red,M,5
3278,149900,87.9,-6.19,Red,M,5
3260,150000,88,-6.2,Red,M,5
3279,150100,88.1,-6.21,Red,M,5
3200,195000,17,-7.22,Red,M,5
3198,195100,17.1,-7.23,Red,M,5
3202,194900,16.9,-7.24,Red,M,5
3201,195000,17,-7.25,Red,M,5
3199,195100,17.1,-7.26,Red,M,5
3197,194900,16.9,-7.27,Red,M,5
3203,195000,17,-7.28,Red,M,5
3196,195100,17.1,-7.29,Red,M,5
3195,194900,16.9,-7.3,Red,M,5
3204,195000,17,-7.31,Red,M,5
3194,195100,17.1,-7.32,Red,M,5
3205,194900,16.9,-7.33,Red,M,5
3193,195000,17,-7.34,Red,M,5
3206,195100,17.1,-7.35,Red,M,5
3192,194900,16.9,-7.36,Red,M,5
3207,195000,17,-7.37,Red,M,5
3191,195100,17.1,-7.38,Red,M,5
3208,194900,16.9,-7.39,Red,M,5
3190,195000,17,-7.4,Red,M,5
3209,195100,17.1,-7.41,Red,M,5
3008,280000,25,-6,Red,M,5
3006,280100,25.1,-6.01,Red,M,5
3010,279900,24.9,-6.02,Red,M,5
3009,280000,25,-6.03,Red,M,5
3007,280100,25.1,-6.04,Red,M,5
3005,279900,24.9,-6.05,Red,M,5
3011,280000,25,-6.06,Red,M,5
3004,280100,25.1,-6.07,Red,M,5
3003,279900,24.9,-6.08,Red,M,5
3012,280000,25,-6.09,Red,M,5
3002,280100,25.1,-6.1,Red,M,5
3013,279900,24.9,-6.11,Red,M,5
3001,280000,25,-6.12,Red,M,5
3014,280100,25.1,-6.13,Red,M,5
3000,279900,24.9,-6.14,Red,M,5
3015,280000,25,-6.15,Red,M,5
2999,280100,25.1,-6.16,Red,M,5
3016,279900,24.9,-6.17,Red,M,5
2998,280000,25,-6.18,Red,M,5
3017,280100,25.1,-6.19,Red,M,5
3600,320000,29,-6.6,Red,M,5
3598,320100,29.1,-6.61,Red,M,5
3602,319900,28.9,-6.62,Red,M,5
3601,320000,29,-6.63,Red,M,5
3599,320100,29.1,-6.64,Red,M,5
3597,319900,28.9,-6.65,Red,M,5
3603,320000,29,-6.66,Red,M,5
3596,320100,29.1,-6.67,Red,M,5
3595,319900,28.9,-6.68,Red,M,5
3604,320000,29,-6.69,Red,M,5
3594,320100,29.1,-6.7,Red,M,5
3605,319900,28.9,-6.71,Red,M,5
3593,320000,29,-6.72,Red,M,5
3606,320100,29.1,-6.73,Red,M,5
3592,319900,28.9,-6.74,Red,M,5
3607,320000,29,-6.75,Red,M,5
3591,320100,29.1,-6.76,Red,M,5
3608,319900,28.9,-6.77,Red,M,5
3590,320000,29,-6.78,Red,M,5
3609,320100,29.1,-6.79,Red,M,5
3575,123000,45,-6.78,Red,M,5
3573,123100,45.1,-6.79,Red,M,5
3577,122900,44.9,-6.8,Red,M,5
3576,123000,45,-6.81,Red,M,5
3574,123100,45.1,-6.82,Red,M,5
3572,122900,44.9,-6.83,Red,M,5
3578,123000,45,-6.84,Red,M,5
3571,123100,45.1,-6.85,Red,M,5
3570,122900,44.9,-6.86,Red,M,5
3579,123000,45,-6.87,Red,M,5
3569,123100,45.1,-6.88,Red,M,5
3580,122900,44.9,-6.89,Red,M,5
3568,123000,45,-6.9,Red,M,5
3581,123100,45.1,-6.91,Red,M,5
3567,122900,44.9,-6.92,Red,M,5
3582,123000,45,-6.93,Red,M,5
3566,123100,45.1,-6.94,Red,M,5
3583,122900,44.9,-6.95,Red,M,5
3565,123000,45,-6.96,Red,M,5
3584,123100,45.1,-6.97,Red,M,5
3574,200000,89,-5.24,Red,M,5
3572,200100,89.1,-5.25,Red,M,5
3576,199900,88.9,-5.26,Red,M,5
3575,200000,89,-5.27,Red,M,5
3573,200100,89.1,-5.28,Red,M,5
3571,199900,88.9,-5.29,Red,M,5
3577,200000,89,-5.3,Red,M,5
3570,200100,89.1,-5.31,Red,M,5
3569,199900,88.9,-5.32,Red,M,5
3578,200000,89,-5.33,Red,M,5
3568,200100,89.1,-5.34,Red,M,5
3579,199900,88.9,-5.35,Red,M,5
3567,200000,89,-5.36,Red,M,5
3580,200100,89.1,-5.37,Red,M,5
3566,199900,88.9,-5.38,Red,M,5
3581,200000,89,-5.39,Red,M,5
3565,200100,89.1,-5.4,Red,M,5
3582,199900,88.9,-5.41,Red,M,5
3564,200000,89,-5.42,Red,M,5
3583,200100,89.1,-5.43,Red,M,5
3625,184000,84,-6.74,Red,M,5
3623,184100,84.1,-6.75,Red,M,5
3627,183900,83.9,-6.76,Red,M,5
3626,184000,84,-6.77,Red,M,5
3624,184100,84.1,-6.78,Red,M,5
3622,183900,83.9,-6.79,Red,M,5
3628,184000,84,-6.8,Red,M,5
3621,184100,84.1,-6.81,Red,M,5
3620,183900,83.9,-6.82,Red,M,5
3629,184000,84,-6.83,Red,M,5
3619,184100,84.1,-6.84,Red,M,5
3630,183900,83.9,-6.85,Red,M,5
3618,184000,84,-6.86,Red,M,5
3631,184100,84.1,-6.87,Red,M,5
3617,183900,83.9,-6.88,Red,M,5
3632,184000,84,-6.89,Red,M,5
3616,184100,84.1,-6.9,Red,M,5
3633,183900,83.9,-6.91,Red,M,5
3615,184000,84,-6.92,Red,M,5
3634,184100,84.1,-6.93,Red,M,5
33750,220000,26,-6.1,Blue,B,5
33748,220100,26.1,-6.11,Blue,B,5
33752,219900,25.9,-6.12,Blue,B,5
33751,220000,26,-6.13,Blue,B,5
33749,220100,26.1,-6.14,Blue,B,5
33747,219900,25.9,-6.15,Blue,B,5
33753,220000,26,-6.16,Blue,B,5
33746,220100,26.1,-6.17,Blue,B,5
33745,219900,25.9,-6.18,Blue,B,5
33754,220000,26,-6.19,Blue,B,5
33744,220100,26.1,-6.2,Blue,B,5
33755,219900,25.9,-6.21,Blue,B,5
33743,220000,26,-6.22,Blue,B,5
33756,220100,26.1,-6.23,Blue,B,5
33742,219900,25.9,-6.24,Blue,B,5
33757,220000,26,-6.25,Blue,B,5
33741,220100,26.1,-6.26,Blue,B,5
33758,219900,25.9,-6.27,Blue,B,5
33740,220000,26,-6.28,Blue,B,5
33759,220100,26.1,-6.29,Blue,B,5
3490,270000,1520,-9.4,Red,M,6
3488,270100,1520.1,-9.41,Red,M,6
3492,269900,1519.9,-9.42,Red,M,6
3491,270000,1520,-9.43,Red,M,6
3489,270100,1520.1,-9.44,Red,M,6
3487,269900,1519.9,-9.45,Red,M,6
3493,270000,1520,-9.46,Red,M,6
3486,270100,1520.1,-9.47,Red,M,6
3485,269900,1519.9,-9.48,Red,M,6
3494,270000,1520,-9.49,Red,M,6
3484,270100,1520.1,-9.5,Red,M,6
3495,269900,1519.9,-9.51,Red,M,6
3483,270000,1520,-9.52,Red,M,6
3496,270100,1520.1,-9.53,Red,M,6
3482,269900,1519.9,-9.54,Red,M,6
3497,270000,1520,-9.55,Red,M,6
3481,270100,1520.1,-9.56,Red,M,6
3498,269900,1519.9,-9.57,Red,M,6
3480,270000,1520,-9.58,Red,M,6
3499,270100,1520.1,-9.59,Red,M,6
3750,283000,1260,-7.63,Red,M,6
3748,283100,1260.1,-7.64,Red,M,6
3752,282900,1259.9,-7.65,Red,M,6
3751,283000,1260,-7.66,Red,M,6
3749,283100,1260.1,-7.67,Red,M,6
3747,282900,1259.9,-7.68,Red,M,6
3753,283000,1260,-7.69,Red,M,6
3746,283100,1260.1,-7.7,Red,M,6
3745,282900,1259.9,-7.71,Red,M,6
3754,283000,1260,-7.72,Red,M,6
3744,283100,1260.1,-7.73,Red,M,6
3755,282900,1259.9,-7.74,Red,M,6
3743,283000,1260,-7.75,Red,M,6
3756,283100,1260.1,-7.76,Red,M,6
3742,282900,1259.9,-7.77,Red,M,6
3757,283000,1260,-7.78,Red,M,6
3741,283100,1260.1,-7.79,Red,M,6
3758,282900,1259.9,-7.8,Red,M,6
3740,283000,1260,-7.81,Red,M,6
3759,283100,1260.1,-7.82,Red,M,6
3834,272000,1183,-9.2,Red,M,6
3832,272100,1183.1,-9.21,Red,M,6
3836,271900,1182.9,-9.22,Red,M,6
3835,272000,1183,-9.23,Red,M,6
3833,272100,1183.1,-9.24,Red,M,6
3831,271900,1182.9,-9.25,Red,M,6
3837,272000,1183,-9.26,Red,M,6
3830,272100,1183.1,-9.27,Red,M,6
3829,271900,1182.9,-9.28,Red,M,6
3838,272000,1183,-9.29,Red,M,6
3828,272100,1183.1,-9.3,Red,M,6
3839,271900,1182.9,-9.31,Red,M,6
3827,272000,1183,-9.32,Red,M,6
3840,272100,1183.1,-9.33,Red,M,6
3826,271900,1182.9,-9.34,Red,M,6
3841,272000,1183,-9.35,Red,M,6
3825,272100,1183.1,-9.36,Red,M,6
3842,271900,1182.9,-9.37,Red,M,6
3824,272000,1183,-9.38,Red,M,6
3843,272100,1183.1,-9.39,Red,M,6
3749,550000,1648,-8.05,Orange,M,6
3747,550100,1648.1,-8.06,Orange,M,6
3751,549900,1647.9,-8.07,Orange,M,6
3750,550000,1648,-8.08,Orange,M,6
3748,550100,1648.1,-8.09,Orange,M,6
3746,549900,1647.9,-8.1,Orange,M,6
3752,550000,1648,-8.11,Orange,M,6
3745,550100,1648.1,-8.12,Orange,M,6
3744,549900,1647.9,-8.13,Orange,M,6
3753,550000,1648,-8.14,Orange,M,6
3743,550100,1648.1,-8.15,Orange,M,6
3754,549900,1647.9,-8.16,Orange,M,6
3742,550000,1648,-8.17,Orange,M,6
3755,550100,1648.1,-8.18,Orange,M,6
3741,549900,1647.9,-8.19,Orange,M,6
3756,550000,1648,-8.2,Orange,M,6
3740,550100,1648.1,-8.21,Orange,M,6
3757,549900,1647.9,-8.22,Orange,M,6
3739,550000,1648,-8.23,Orange,M,6
3758,550100,1648.1,-8.24,Orange,M,6
3650,310000,1324,-7.79,Red,M,6
3648,310100,1324.1,-7.8,Red,M,6
3652,309900,1323.9,-7.81,Red,M,6
3651,310000,1324,-7.82,Red,M,6
3649,310100,1324.1,-7.83,Red,M,6
3647,309900,1323.9,-7.84,Red,M,6
3653,310000,1324,-7.85,Red,M,6
3646,310100,1324.1,-7.86,Red,M,6
3645,309900,1323.9,-7.87,Red,M,6
3654,310000,1324,-7.88,Red,M,6
3644,310100,1324.1,-7.89,Red,M,6
3655,309900,1323.9,-7.9,Red,M,6
3643,310000,1324,-7.91,Red,M,6
3656,310100,1324.1,-7.92,Red,M,6
3642,309900,1323.9,-7.93,Red,M,6
3657,310000,1324,-7.94,Red,M,6
3641,310100,1324.1,-7.95,Red,M,6
3658,309900,1323.9,-7.96,Red,M,6
3640,310000,1324,-7.97,Red,M,6
3659,310100,1324.1,-7.98,Red,M,6
3450,263000,1349,-11.75,Red,M,6
3448,263100,1349.1,-11.76,Red,M,6
3452,262900,1348.9,-11.77,Red,M,6
3451,263000,1349,-11.78,Red,M,6
3449,263100,1349.1,-11.79,Red,M,6
3447,262900,1348.9,-11.8,Red,M,6
3453,263000,1349,-11.81,Red,M,6
3446,263100,1349.1,-11.82,Red,M,6
3445,262900,1348.9,-11.83,Red,M,6
3454,263000,1349,-11.84,Red,M,6
3444,263100,1349.1,-11.85,Red,M,6
3455,262900,1348.9,-11.86,Red,M,6
3443,263000,1349,-11.87,Red,M,6
3456,263100,1349.1,-11.88,Red,M,6
3442,262900,1348.9,-11.89,Red,M,6
3457,263000,1349,-11.9,Red,M,6
3441,263100,1349.1,-11.91,Red,M,6
3458,262900,1348.9,-11.92,Red,M,6
3440,263000,1349,-11.93,Red,M,6
3459,263100,1349.1,-11.94,Red,M,6
3660,363000,1673,-11.92,Red,M,6
3658,363100,1673.1,-11.93,Red,M,6
3662,362900,1672.9,-11.94,Red,M,6
3661,363000,1673,-11.95,Red,M,6
3659,363100,1673.1,-11.96,Red,M,6
3657,362900,1672.9,-11.97,Red,M,6
3663,363000,1673,-11.98,Red,M,6
3656,363100,1673.1,-11.99,Red,M,6
3655,362900,1672.9,-12,Red,M,6
3664,363000,1673,-12.01,Red,M,6
3654,363100,1673.1,-12.02,Red,M,6
3665,362900,1672.9,-12.03,Red,M,6
3653,363000,1673,-12.04,Red,M,6
3666,363100,1673.1,-12.05,Red,M,6
3652,362900,1672.9,-12.06,Red,M,6
3667,363000,1673,-12.07,Red,M,6
3651,363100,1673.1,-12.08,Red,M,6
3668,362900,1672.9,-12.09,Red,M,6
3650,363000,1673,-12.1,Red,M,6
3669,363100,1673.1,-12.11,Red,M,6
3450,174000,1284,-11.28,Red,M,6
3448,174100,1284.1,-11.29,Red,M,6
3452,173900,1283.9,-11.3,Red,M,6
3451,174000,1284,-11.31,Red,M,6
3449,174100,1284.1,-11.32,Red,M,6
3447,173900,1283.9,-11.33,Red,M,6
3453,174000,1284,-11.34,Red,M,6
3446,174100,1284.1,-11.35,Red,M,6
3445,173900,1283.9,-11.36,Red,M,6
3454,174000,1284,-11.37,Red,M,6
3444,174100,1284.1,-11.38,Red,M,6
3455,173900,1283.9,-11.39,Red,M,6
3443,174000,1284,-11.4,Red,M,6
3456,174100,1284.1,-11.41,Red,M,6
3442,173900,1283.9,-11.42,Red,M,6
3457,174000,1284,-11.43,Red,M,6
3441,174100,1284.1,-11.44,Red,M,6
3458,173900,1283.9,-11.45,Red,M,6
3440,174000,1284,-11.46,Red,M,6
3459,174100,1284.1,-11.47,Red,M,6
3752,209000,955,-11.24,Red,M,6
3750,209100,955.1,-11.25,Red,M,6
3754,208900,954.9,-11.26,Red,M,6
3753,209000,955,-11.27,Red,M,6
3751,209100,955.1,-11.28,Red,M,6
3749,208900,954.9,-11.29,Red,M,6
3755,209000,955,-11.3,Red,M,6
3748,209100,955.1,-11.31,Red,M,6
3747,208900,954.9,-11.32,Red,M,6
3756,209000,955,-11.33,Red,M,6
3746,209100,955.1,-11.34,Red,M,6
3757,208900,954.9,-11.35,Red,M,6
3745,209000,955,-11.36,Red,M,6
3758,209100,955.1,-11.37,Red,M,6
3744,208900,954.9,-11.38,Red,M,6
3759,209000,955,-11.39,Red,M,6
3743,209100,955.1,-11.4,Red,M,6
3742,208900,954.9,-11.41,Red,M,6
3760,209000,955,-11.42,Red,M,6
3741,209100,955.1,-11.43,Red,M,6
3535,195000,1546,-11.36,Red,M,6
3533,195100,1546.1,-11.37,Red,M,6
3537,194900,1545.9,-11.38,Red,M,6
3536,195000,1546,-11.39,Red,M,6
3534,195100,1546.1,-11.4,Red,M,6
3532,194900,1545.9,-11.41,Red,M,6
3538,195000,1546,-11.42,Red,M,6
3531,195100,1546.1,-11.43,Red,M,6
3530,194900,1545.9,-11.44,Red,M,6
3539,195000,1546,-11.45,Red,M,6
3529,195100,1546.1,-11.46,Red,M,6
3540,194900,1545.9,-11.47,Red,M,6
3528,195000,1546,-11.48,Red,M,6
3541,195100,1546.1,-11.49,Red,M,6
3527,194900,1545.9,-11.5,Red,M,6
3542,195000,1546,-11.51,Red,M,6
3526,195100,1546.1,-11.52,Red,M,6
3543,194900,1545.9,-11.53,Red,M,6
3525,195000,1546,-11.54,Red,M,6
3544,195100,1546.1,-11.55,Red,M,6
3341,0.0056,0.057,16.23,Red,M,1
3339,0.0057,0.0571,16.24,Red,M,1
3343,0.0055,0.0569,16.25,Red,M,1
3342,0.0056,0.057,16.26,Red,M,1
3340,0.0057,0.0571,16.27,Red,M,1
3338,0.0055,0.0569,16.28,Red,M,1
3344,0.0056,0.057,16.29,Red,M,1
3337,0.0057,0.0571,16.3,Red,M,1
3336,0.0055,0.0569,16.31,Red,M,1
3345,0.0056,0.057,16.32,Red,M,1
3335,0.0057,0.0571,16.33,Red,M,1
3346,0.0055,0.0569,16.34,Red,M,1
3334,0.0056,0.057,16.35,Red,M,1
3347,0.0057,0.0571,16.36,Red,M,1
3333,0.0055,0.0569,16.37,Red,M,1
3348,0.0056,0.057,16.38,Red,M,1
3332,0.0057,0.0571,16.39,Red,M,1
3331,0.0055,0.0569,16.4,Red,M,1
3349,0.0056,0.057,16.41,Red,M,1
3330,0.0057,0.0571,16.42,Red,M,1
3432,0.00067,0.19,16.94,Red,M,1
3430,0.00068,0.1901,16.95,Red,M,1
3434,0.00066,0.1899,16.96,Red,M,1
3433,0.00067,0.19,16.97,Red,M,1
3431,0.00068,0.1901,16.98,Red,M,1
3429,0.00066,0.1899,16.99,Red,M,1
3435,0.00067,0.19,17,Red,M,1
3428,0.00068,0.1901,17.01,Red,M,1
3427,0.00066,0.1899,17.02,Red,M,1
3436,0.00067,0.19,17.03,Red,M,1
3426,0.00068,0.1901,17.04,Red,M,1
3437,0.00066,0.1899,17.05,Red,M,1
3425,0.00067,0.19,17.06,Red,M,1
3438,0.00068,0.1901,17.07,Red,M,1
3424,0.00066,0.1899,17.08,Red,M,1
3439,0.00067,0.19,17.09,Red,M,1
3423,0.00068,0.1901,17.1,Red,M,1
3422,0.00066,0.1899,17.11,Red,M,1
3440,0.00067,0.19,17.12,Red,M,1
3421,0.00068,0.1901,17.13,Red,M,1
2983,0.00024,0.094,16.09,Red,M,1
2981,0.00025,0.0941,16.1,Red,M,1
2985,0.00023,0.0939,16.11,Red,M,1
2984,0.00024,0.094,16.12,Red,M,1
2982,0.00025,0.0941,16.13,Red,M,1
2980,0.00023,0.0939,16.14,Red,M,1
2986,0.00024,0.094,16.15,Red,M,1
2979,0.00025,0.0941,16.16,Red,M,1
2978,0.00023,0.0939,16.17,Red,M,1
2987,0.00024,0.094,16.18,Red,M,1
2977,0.00025,0.0941,16.19,Red,M,1
2988,0.00023,0.0939,16.2,Red,M,1
2976,0.00024,0.094,16.21,Red,M,1
2989,0.00025,0.0941,16.22,Red,M,1
2975,0.00023,0.0939,16.23,Red,M,1
2990,0.00024,0.094,16.24,Red,M,1
2974,0.00025,0.0941,16.25,Red,M,1
2973,0.00023,0.0939,16.26,Red,M,1
2991,0.00024,0.094,16.27,Red,M,1
2972,0.00025,0.0941,16.28,Red,M,1
2835,0.00034,0.0918,16.96,Red,M,1
2833,0.00035,0.0919,16.97,Red,M,1
2837,0.00033,0.0917,16.98,Red,M,1
2836,0.00034,0.0918,16.99,Red,M,1
2834,0.00035,0.0919,17,Red,M,1
2832,0.00033,0.0917,17.01,Red,M,1
2838,0.00034,0.0918,17.02,Red,M,1
2831,0.00035,0.0919,17.03,Red,M,1
2830,0.00033,0.0917,17.04,Red,M,1
2839,0.00034,0.0918,17.05,Red,M,1
2829,0.00035,0.0919,17.06,Red,M,1
2840,0.00033,0.0917,17.07,Red,M,1
2828,0.00034,0.0918,17.08,Red,M,1
